#Iter Objective            rel.obj      ||grad||           rel.||grad||    stepsize
9421: 1.21157361629182e-08  1.8030e-08  1.82199869677580e-04  8.4553e-06  0.00156250
9422: 1.20933034695696e-08  1.7997e-08  1.35218756137328e-04  6.2751e-06  0.00156250
9423: 1.20792033990797e-08  1.7976e-08  2.27035638905133e-04  1.0536e-05  0.00312500
9424: 1.20511469038387e-08  1.7934e-08  1.58004836266791e-04  7.3325e-06  0.00156250
9425: 1.20498509116480e-08  1.7932e-08  2.90325888653506e-04  1.3473e-05  0.00312500
9426: 1.20117223148237e-08  1.7876e-08  1.92112507900525e-04  8.9153e-06  0.00156250
9427: 1.19882495455751e-08  1.7841e-08  1.39950125977413e-04  6.4946e-06  0.00156250
9428: 1.19770342546321e-08  1.7824e-08  2.41303342802197e-04  1.1198e-05  0.00312500
9429: 1.19470189560523e-08  1.7779e-08  1.65388831858122e-04  7.6752e-06  0.00156250
9430: 1.19265587475699e-08  1.7749e-08  1.26746109194632e-04  5.8819e-06  0.00156250
9431: 1.19089328050852e-08  1.7723e-08  2.03055040267520e-04  9.4231e-06  0.00312500
9432: 1.18842295268110e-08  1.7686e-08  1.45302352009985e-04  6.7430e-06  0.00156250
9433: 1.18763199815149e-08  1.7674e-08  2.56912336200862e-04  1.1922e-05  0.00312500
9434: 1.18440070658061e-08  1.7626e-08  1.73614577243711e-04  8.0569e-06  0.00156250
9435: 1.18227901954002e-08  1.7595e-08  1.30500586326881e-04  6.0561e-06  0.00156250
9436: 1.18074083072257e-08  1.7572e-08  2.15102327382488e-04  9.9822e-06  0.00312500
9437: 1.17812529512854e-08  1.7533e-08  1.51329412576910e-04  7.0227e-06  0.00156250
9438: 1.17771386294839e-08  1.7527e-08  2.73954657754994e-04  1.2713e-05  0.00312500
9439: 1.17421341760276e-08  1.7474e-08  1.82743101381141e-04  8.4805e-06  0.00156250
9440: 1.17200162948000e-08  1.7442e-08  1.34783033725521e-04  6.2548e-06  0.00156250
9441: 1.17071963794105e-08  1.7422e-08  2.28330443172250e-04  1.0596e-05  0.00312500
9442: 1.16793323546214e-08  1.7381e-08  1.58087320466669e-04  7.3363e-06  0.00156250
9443: 1.16598701502982e-08  1.7352e-08  1.22743430483717e-04  5.6961e-06  0.00156250
9444: 1.16414293480062e-08  1.7325e-08  1.92842887585920e-04  8.9492e-06  0.00312500
9445: 1.16182424778254e-08  1.7290e-08  1.39643657116591e-04  6.4804e-06  0.00156250
9446: 1.16083545716448e-08  1.7275e-08  2.42822311809409e-04  1.1269e-05  0.00312500
9447: 1.15784834206020e-08  1.7231e-08  1.65633492728740e-04  7.6865e-06  0.00156250
9448: 1.15583690996541e-08  1.7201e-08  1.26121722407387e-04  5.8529e-06  0.00156250
9449: 1.15419266950863e-08  1.7177e-08  2.03981965191709e-04  9.4661e-06  0.00312500
9450: 1.15174763547801e-08  1.7140e-08  1.45133949896359e-04  6.7352e-06  0.00156250
9451: 1.15109506374949e-08  1.7130e-08  2.58667141338203e-04  1.2004e-05  0.00312500
9452: 1.14787262915267e-08  1.7082e-08  1.74030287199753e-04  8.0762e-06  0.00156250
9453: 1.14578324312198e-08  1.7051e-08  1.29989875984060e-04  6.0324e-06  0.00156250
9454: 1.14436680617544e-08  1.7030e-08  2.16234882553669e-04  1.0035e-05  0.00312500
9455: 1.14177280407180e-08  1.6992e-08  1.51307467764384e-04  7.0217e-06  0.00156250
9456: 1.14150644781573e-08  1.6988e-08  2.75956762034918e-04  1.2806e-05  0.00312500
9457: 1.13800847326230e-08  1.6936e-08  1.83338196281640e-04  8.5081e-06  0.00156250
9458: 1.13582639878358e-08  1.6903e-08  1.34394407381995e-04  6.2368e-06  0.00156250
9459: 1.13467024413163e-08  1.6886e-08  2.29678176195160e-04  1.0659e-05  0.00312500
9460: 1.13190107646388e-08  1.6845e-08  1.58220203583814e-04  7.3425e-06  0.00156250
9461: 1.12998981986463e-08  1.6816e-08  1.22057432347966e-04  5.6643e-06  0.00156250
9462: 1.12825888557357e-08  1.6791e-08  1.93625960912607e-04  8.9856e-06  0.00312500
9463: 1.12596697345632e-08  1.6756e-08  1.39385543814916e-04  6.4684e-06  0.00156250
9464: 1.12510890194778e-08  1.6744e-08  2.44395358052302e-04  1.1342e-05  0.00312500
9465: 1.12213409511563e-08  1.6699e-08  1.65929456851291e-04  7.7002e-06  0.00156250
9466: 1.12015557631641e-08  1.6670e-08  1.25542257000941e-04  5.8260e-06  0.00156250
9467: 1.11862738956466e-08  1.6647e-08  2.04961734019991e-04  9.5116e-06  0.00312500
9468: 1.11620578540059e-08  1.6611e-08  1.45014699254564e-04  6.7297e-06  0.00156250
9469: 1.11568973905081e-08  1.6604e-08  2.60476351364187e-04  1.2088e-05  0.00312500
9470: 1.11247395826411e-08  1.6556e-08  1.74497614454844e-04  8.0979e-06  0.00156250
9471: 1.11041517037305e-08  1.6525e-08  1.29525230248304e-04  6.0108e-06  0.00156250
9472: 1.10911830052487e-08  1.6506e-08  2.17420473750295e-04  1.0090e-05  0.00312500
9473: 1.10654390866402e-08  1.6467e-08  1.51335369987200e-04  7.0230e-06  0.00156250
9474: 1.10642095747431e-08  1.6466e-08  2.78013868220058e-04  1.2902e-05  0.00312500
9475: 1.10292313347789e-08  1.6414e-08  1.83985173269703e-04  8.5382e-06  0.00156250
9476: 1.10076903501157e-08  1.6382e-08  1.34052866617591e-04  6.2210e-06  0.00156250
9477: 1.09973666075873e-08  1.6366e-08  2.31079126289838e-04  1.0724e-05  0.00312500
9478: 1.09698273420526e-08  1.6325e-08  1.58403434873855e-04  7.3510e-06  0.00156250
9479: 1.09510482727976e-08  1.6297e-08  1.21414931775738e-04  5.6345e-06  0.00156250
9480: 1.09348473611479e-08  1.6273e-08  1.94461060318125e-04  9.0243e-06  0.00312500
9481: 1.09121781993605e-08  1.6239e-08  1.39175394332326e-04  6.4587e-06  0.00156250
9482: 1.09048855565301e-08  1.6229e-08  2.46021866718208e-04  1.1417e-05  0.00312500
9483: 1.08752397962699e-08  1.6184e-08  1.66276136839055e-04  7.7163e-06  0.00156250
9484: 1.08557673718022e-08  1.6155e-08  1.25007461155329e-04  5.8012e-06  0.00156250
9485: 1.08416240396600e-08  1.6134e-08  2.05993644065164e-04  9.5595e-06  0.00312500
9486: 1.08176240032409e-08  1.6099e-08  1.44944144292789e-04  6.7264e-06  0.00156250
9487: 1.08138113162958e-08  1.6093e-08  2.62339384523630e-04  1.2174e-05  0.00312500
9488: 1.07816982775664e-08  1.6045e-08  1.75015923468567e-04  8.1219e-06  0.00156250
9489: 1.07613997242669e-08  1.6015e-08  1.29106328134132e-04  5.9914e-06  0.00156250
9490: 1.07496058453948e-08  1.5997e-08  2.18658339088618e-04  1.0147e-05  0.00312500
9491: 1.07240391308625e-08  1.5959e-08  1.51412545511787e-04  7.0266e-06  0.00156250
9492: 1.07061756247329e-08  1.5933e-08  1.17582736661498e-04  5.4566e-06  0.00156250
9493: 1.06892284940826e-08  1.5908e-08  1.84683954766022e-04  8.5706e-06  0.00312500
9494: 1.06679501890671e-08  1.5876e-08  1.33758353933467e-04  6.2073e-06  0.00156250
9495: 1.06588448644655e-08  1.5862e-08  2.32533477201213e-04  1.0791e-05  0.00312500
9496: 1.06314382545484e-08  1.5822e-08  1.58636903780983e-04  7.3618e-06  0.00156250
9497: 1.06129768811098e-08  1.5794e-08  1.20815934326329e-04  5.6067e-06  0.00156250
9498: 1.05978624426167e-08  1.5772e-08  1.95348185914977e-04  9.0655e-06  0.00312500
9499: 1.05754257131325e-08  1.5738e-08  1.39013140978774e-04  6.4511e-06  0.00156250
9500: 1.05694032556050e-08  1.5729e-08  2.47702164976452e-04  1.1495e-05  0.00312500
9501: 1.05398391608875e-08  1.5685e-08  1.66673457708644e-04  7.7348e-06  0.00156250
9502: 1.05206634496457e-08  1.5657e-08  1.24517343307314e-04  5.7784e-06  0.00156250
9503: 1.05076377590386e-08  1.5637e-08  2.07077832312601e-04  9.6098e-06  0.00312500
9504: 1.04838356612002e-08  1.5602e-08  1.44922237827192e-04  6.7254e-06  0.00156250
9505: 1.04813545706896e-08  1.5598e-08  2.64256773774867e-04  1.2263e-05  0.00312500
9506: 1.04492646003416e-08  1.5550e-08  1.75585200049719e-04  8.1483e-06  0.00156250
9507: 1.04292390087570e-08  1.5521e-08  1.28733172102248e-04  5.9741e-06  0.00156250
9508: 1.04186002426440e-08  1.5505e-08  2.19948724753740e-04  1.0207e-05  0.00312500
9509: 1.03931920199067e-08  1.5467e-08  1.51538958368014e-04  7.0324e-06  0.00156250
9510: 1.03756496408752e-08  1.5441e-08  1.16924748889751e-04  5.4261e-06  0.00156250
9511: 1.03597411961716e-08  1.5417e-08  1.85433299772566e-04  8.6054e-06  0.00312500
9512: 1.03387089011858e-08  1.5386e-08  1.33510206681611e-04  6.1958e-06  0.00156250
9513: 1.03308034595256e-08  1.5374e-08  2.34039729680955e-04  1.0861e-05  0.00312500
9514: 1.03035101560331e-08  1.5334e-08  1.58919563556049e-04  7.3749e-06  0.00156250
9515: 1.02853510940992e-08  1.5307e-08  1.20259985816375e-04  5.5809e-06  0.00156250
9516: 1.02713020120190e-08  1.5286e-08  1.96285991592094e-04  9.1090e-06  0.00312500
9517: 1.02490806011436e-08  1.5253e-08  1.38898019224016e-04  6.4458e-06  0.00156250
9518: 1.02443112845778e-08  1.5245e-08  2.49434696260278e-04  1.1575e-05  0.00312500
9519: 1.02148086165158e-08  1.5202e-08  1.67120277833341e-04  7.7555e-06  0.00156250
9520: 1.01959139789328e-08  1.5173e-08  1.24071352843887e-04  5.7577e-06  0.00156250
9521: 1.01839858556993e-08  1.5156e-08  2.08212804411120e-04  9.6625e-06  0.00312500
9522: 1.01603640456569e-08  1.5121e-08  1.44948064993184e-04  6.7266e-06  0.00156250
9523: 1.01591991802207e-08  1.5119e-08  2.66226772686824e-04  1.2355e-05  0.00312500
9524: 1.01271109999775e-08  1.5071e-08  1.76204144857918e-04  8.1771e-06  0.00156250
9525: 1.01073424237284e-08  1.5042e-08  1.28405099399721e-04  5.9589e-06  0.00156250
9526: 1.00978398627850e-08  1.5027e-08  2.21290010561181e-04  1.0269e-05  0.00312500
9527: 1.00725718455253e-08  1.4990e-08  1.51713571166660e-04  7.0405e-06  0.00156250
9528: 1.00553357785733e-08  1.4964e-08  1.16308419451963e-04  5.3975e-06  0.00156250
9529: 1.00404448684123e-08  1.4942e-08  1.86232460435747e-04  8.6424e-06  0.00312500
9530: 1.00196422589049e-08  1.4911e-08  1.33308008084317e-04  6.1864e-06  0.00156250
9531: 1.00129191371549e-08  1.4901e-08  2.35597202539584e-04  1.0933e-05  0.00312500
9532: 9.98572007430303e-09  1.4861e-08  1.59250827805327e-04  7.3903e-06  0.00156250
9533: 9.96784829418428e-09  1.4834e-08  1.19746834975987e-04  5.5571e-06  0.00156250
9534: 9.95484436145883e-09  1.4815e-08  1.97273759183705e-04  9.1548e-06  0.00312500
9535: 9.93282147758159e-09  1.4782e-08  1.38829549940418e-04  6.4426e-06  0.00156250
9536: 9.92928923535738e-09  1.4777e-08  2.51218757226547e-04  1.1658e-05  0.00312500
9537: 9.89982802015585e-09  1.4733e-08  1.67615931962229e-04  7.7785e-06  0.00156250
9538: 9.88119917003254e-09  1.4705e-08  1.23669191711786e-04  5.7391e-06  0.00156250
9539: 9.87034946332176e-09  1.4689e-08  2.09397876454415e-04  9.7175e-06  0.00312500
9540: 9.84689059454774e-09  1.4654e-08  1.45021123853175e-04  6.7300e-06  0.00156250
9541: 9.83049426862978e-09  1.4630e-08  1.12639635016317e-04  5.2272e-06  0.00156250
9542: 9.81492006022553e-09  1.4606e-08  1.76871550655727e-04  8.2080e-06  0.00312500
9543: 9.79539294992593e-09  1.4577e-08  1.28121503935299e-04  5.9457e-06  0.00156250
9544: 9.78700850615452e-09  1.4565e-08  2.22680828468180e-04  1.0334e-05  0.00312500
9545: 9.76186278414638e-09  1.4527e-08  1.51935434321084e-04  7.0508e-06  0.00156250
9546: 9.74491860635441e-09  1.4502e-08  1.15733335209860e-04  5.3708e-06  0.00156250
9547: 9.73102487261484e-09  1.4482e-08  1.87080155207042e-04  8.6818e-06  0.00312500
9548: 9.71043600916886e-09  1.4451e-08  1.33151010500939e-04  6.1791e-06  0.00156250
9549: 9.70487842290117e-09  1.4443e-08  2.37204302450779e-04  1.1008e-05  0.00312500
9550: 9.67775493407112e-09  1.4402e-08  1.59629572917391e-04  7.4079e-06  0.00156250
9551: 9.66015580500236e-09  1.4376e-08  1.19275972803988e-04  5.5352e-06  0.00156250
9552: 9.64817759495342e-09  1.4358e-08  1.98310089228217e-04  9.2029e-06  0.00312500
9553: 9.62633683935976e-09  1.4326e-08  1.38806885622034e-04  6.4416e-06  0.00156250
9554: 9.62402638239470e-09  1.4322e-08  2.53052734421904e-04  1.1743e-05  0.00312500
9555: 9.59458704160690e-09  1.4279e-08  1.68159238043004e-04  7.8037e-06  0.00156250
9556: 9.57620908120301e-09  1.4251e-08  1.23310272451088e-04  5.7224e-06  0.00156250
9557: 9.56641941503078e-09  1.4237e-08  2.10631588817588e-04  9.7747e-06  0.00312500
9558: 9.54310653038135e-09  1.4202e-08  1.45140458150488e-04  6.7355e-06  0.00156250
9559: 9.52700522544814e-09  1.4178e-08  1.12008090718499e-04  5.1979e-06  0.00156250
9560: 9.51238436164759e-09  1.4156e-08  1.77587298239490e-04  8.2412e-06  0.00312500
9561: 9.49308342902099e-09  1.4127e-08  1.27882274605983e-04  5.9346e-06  0.00156250
9562: 9.48580005059262e-09  1.4117e-08  2.24121255881649e-04  1.0401e-05  0.00312500
9563: 9.46075888797677e-09  1.4079e-08  1.52204382248868e-04  7.0633e-06  0.00156250
9564: 9.44409248170874e-09  1.4055e-08  1.15199474558994e-04  5.3460e-06  0.00156250
9565: 9.43117652449802e-09  1.4035e-08  1.87976383158462e-04  8.7234e-06  0.00312500
9566: 9.41078570395284e-09  1.4005e-08  1.33039152521503e-04  6.1739e-06  0.00156250
9567: 9.40637798342056e-09  1.3998e-08  2.38861420654055e-04  1.1085e-05  0.00312500
9568: 9.37931150295707e-09  1.3958e-08  1.60055737896637e-04  7.4277e-06  0.00156250
9569: 9.36197067060365e-09  1.3932e-08  1.18847389717067e-04  5.5153e-06  0.00156250
9570: 9.35099974791662e-09  1.3916e-08  1.99395110757975e-04  9.2533e-06  0.00312500
9571: 9.32932491735602e-09  1.3884e-08  1.38829972836109e-04  6.4426e-06  0.00156250
9572: 9.32822213221384e-09  1.3882e-08  2.54937196073050e-04  1.1831e-05  0.00312500
9573: 9.29878513031457e-09  1.3838e-08  1.68750180872162e-04  7.8311e-06  0.00156250
9574: 9.28064341858251e-09  1.3811e-08  1.22994570196446e-04  5.7078e-06  0.00156250
9575: 9.27189644060045e-09  1.3798e-08  2.11914181208861e-04  9.8342e-06  0.00312500
9576: 9.24871274419605e-09  1.3764e-08  1.45306033568240e-04  6.7432e-06  0.00156250
9577: 9.23289285538793e-09  1.3740e-08  1.11416468387584e-04  5.1705e-06  0.00156250
9578: 9.21920591370412e-09  1.3720e-08  1.78350823152678e-04  8.2767e-06  0.00312500
9579: 9.20011616628746e-09  1.3691e-08  1.27687065894792e-04  5.9255e-06  0.00156250
9580: 9.19391771507611e-09  1.3682e-08  2.25610753986107e-04  1.0470e-05  0.00312500
9581: 9.16896361320480e-09  1.3645e-08  1.52519879154357e-04  7.0780e-06  0.00156250
9582: 9.15256118475646e-09  1.3621e-08  1.14706594279582e-04  5.3232e-06  0.00156250
9583: 9.14060443400161e-09  1.3603e-08  1.88920437600983e-04  8.7672e-06  0.00312500
9584: 9.12039625152732e-09  1.3573e-08  1.32971970155235e-04  6.1708e-06  0.00156250
9585: 9.11712362802476e-09  1.3568e-08  2.40567887785041e-04  1.1164e-05  0.00312500
9586: 9.09009583185108e-09  1.3528e-08  1.60528675187795e-04  7.4496e-06  0.00156250
9587: 9.07299926423142e-09  1.3502e-08  1.18460780065383e-04  5.4974e-06  0.00156250
9588: 9.06301803460370e-09  1.3487e-08  2.00528119294533e-04  9.3059e-06  0.00312500
9589: 9.04149321293428e-09  1.3455e-08  1.38898297596095e-04  6.4458e-06  0.00156250
9590: 9.02644369582886e-09  1.3433e-08  1.07903931612622e-04  5.0075e-06  0.00156250
9591: 9.01213101348991e-09  1.3412e-08  1.69388639770946e-04  7.8608e-06  0.00312500
9592: 8.99421116215453e-09  1.3385e-08  1.22722005744700e-04  5.6951e-06  0.00156250
9593: 8.98649049531648e-09  1.3374e-08  2.13245707513104e-04  9.8960e-06  0.00312500
9594: 8.96341935766824e-09  1.3339e-08  1.45517657227820e-04  6.7530e-06  0.00156250
9595: 8.94786757399943e-09  1.3316e-08  1.10864731166457e-04  5.1449e-06  0.00156250
9596: 8.93509601628175e-09  1.3297e-08  1.79162015993505e-04  8.3143e-06  0.00312500
9597: 8.91620270107848e-09  1.3269e-08  1.27535777365646e-04  5.9185e-06  0.00156250
9598: 8.91107405479163e-09  1.3261e-08  2.27149520169314e-04  1.0541e-05  0.00312500
9599: 8.88618964481871e-09  1.3224e-08  1.52881801697510e-04  7.0947e-06  0.00156250
9600: 8.87003767527188e-09  1.3200e-08  1.14254684605156e-04  5.3022e-06  0.00156250
9601: 8.85902248867652e-09  1.3184e-08  1.89912397349035e-04  8.8132e-06  0.00312500
9602: 8.83898173199676e-09  1.3154e-08  1.32949383097922e-04  6.1697e-06  0.00156250
9603: 8.83683050885794e-09  1.3151e-08  2.42324090459135e-04  1.1245e-05  0.00312500
9604: 8.80982314552362e-09  1.3111e-08  1.61048311395935e-04  7.4737e-06  0.00156250
9605: 8.79295706626055e-09  1.3086e-08  1.18116109663654e-04  5.4814e-06  0.00156250
9606: 8.78394887864153e-09  1.3072e-08  2.01709223524890e-04  9.3607e-06  0.00312500
9607: 8.76255831838549e-09  1.3040e-08  1.39011749971236e-04  6.4511e-06  0.00156250
9608: 8.74777976852958e-09  1.3018e-08  1.07298149835271e-04  4.9794e-06  0.00156250
9609: 8.73434225523568e-09  1.2998e-08  1.70073469900952e-04  7.8926e-06  0.00312500
9610: 8.71663022515251e-09  1.2972e-08  1.22491974323689e-04  5.6845e-06  0.00156250
9611: 8.70992022019711e-09  1.2962e-08  2.14624846184566e-04  9.9600e-06  0.00312500
9612: 8.68694535062507e-09  1.2928e-08  1.45774446173700e-04  6.7649e-06  0.00156250
9613: 8.67164870783628e-09  1.2905e-08  1.10352501487648e-04  5.1211e-06  0.00156250
9614: 8.65977471738477e-09  1.2887e-08  1.80019725153916e-04  8.3541e-06  0.00312500
9615: 8.64106341574114e-09  1.2860e-08  1.27427736521544e-04  5.9135e-06  0.00156250
9616: 8.63699017641504e-09  1.2853e-08  2.28736201319829e-04  1.0615e-05  0.00312500
9617: 8.61215841967674e-09  1.2817e-08  1.53289153443198e-04  7.1137e-06  0.00156250
9618: 8.59624373245080e-09  1.2793e-08  1.13843271529592e-04  5.2831e-06  0.00156250
9619: 8.58615317344220e-09  1.2778e-08  1.90950983055608e-04  8.8614e-06  0.00312500
9620: 8.56626497309130e-09  1.2748e-08  1.32970617251216e-04  6.1707e-06  0.00156250
9621: 8.56522217129621e-09  1.2747e-08  2.44128605904989e-04  1.1329e-05  0.00312500
9622: 8.53821731991657e-09  1.2706e-08  1.61613563820215e-04  7.5000e-06  0.00156250
9623: 8.52156829047301e-09  1.2682e-08  1.17812827605244e-04  5.4673e-06  0.00156250
9624: 8.51351719535379e-09  1.2670e-08  2.02937087578810e-04  9.4177e-06  0.00312500
9625: 8.49224548843263e-09  1.2638e-08  1.39169465930825e-04  6.4584e-06  0.00156250
9626: 8.47772542007987e-09  1.2616e-08  1.06730597588852e-04  4.9530e-06  0.00156250
9627: 8.46514522944596e-09  1.2598e-08  1.70804030210968e-04  7.9265e-06  0.00312500
9628: 8.44762726683724e-09  1.2572e-08  1.22304106348430e-04  5.6757e-06  0.00156250
9629: 8.44191309103530e-09  1.2563e-08  2.16050971719915e-04  1.0026e-05  0.00312500
9630: 8.41901843666152e-09  1.2529e-08  1.46075827242969e-04  6.7789e-06  0.00156250
9631: 8.40396427290504e-09  1.2507e-08  1.09879545117685e-04  5.0992e-06  0.00156250
9632: 8.39297080458646e-09  1.2490e-08  1.80923322074915e-04  8.3961e-06  0.00312500
9633: 8.37442736861022e-09  1.2463e-08  1.27362522393657e-04  5.9105e-06  0.00156250
9634: 8.37139597292439e-09  1.2458e-08  2.30370206056052e-04  1.0691e-05  0.00312500
9635: 8.34660004540239e-09  1.2421e-08  1.53741349878752e-04  7.1346e-06  0.00156250
9636: 8.33090975750077e-09  1.2398e-08  1.13472082351567e-04  5.2659e-06  0.00156250
9637: 8.32172766702482e-09  1.2384e-08  1.92035570407400e-04  8.9117e-06  0.00312500
9638: 8.30197741287347e-09  1.2355e-08  1.33035213315168e-04  6.1737e-06  0.00156250
9639: 8.28816392842799e-09  1.2334e-08  1.03367827245370e-04  4.7970e-06  0.00156250
9640: 8.27501076269925e-09  1.2315e-08  1.62223367869421e-04  7.5283e-06  0.00312500
9641: 8.25856567491792e-09  1.2290e-08  1.17550393127984e-04  5.4551e-06  0.00156250
9642: 8.25145641878391e-09  1.2280e-08  2.04210510024268e-04  9.4767e-06  0.00312500
9643: 8.23028847122986e-09  1.2248e-08  1.39370612855308e-04  6.4677e-06  0.00156250
9644: 8.21601472525285e-09  1.2227e-08  1.06200928491805e-04  4.9284e-06  0.00156250
9645: 8.20427470102547e-09  1.2209e-08  1.71579271815722e-04  7.9624e-06  0.00312500
9646: 8.18693736543573e-09  1.2184e-08  1.22157798338103e-04  5.6689e-06  0.00156250
9647: 8.18220488422083e-09  1.2177e-08  2.17522859312978e-04  1.0095e-05  0.00312500
9648: 8.15937469410122e-09  1.2143e-08  1.46420898117458e-04  6.7949e-06  0.00156250
9649: 8.14455066898598e-09  1.2121e-08  1.09445429416382e-04  5.0790e-06  0.00156250
9650: 8.13442134411617e-09  1.2106e-08  1.81871587699519e-04  8.4401e-06  0.00312500
9651: 8.11603195015727e-09  1.2078e-08  1.27339407828656e-04  5.9094e-06  0.00156250
9652: 8.11402951162437e-09  1.2075e-08  2.32050179145379e-04  1.0769e-05  0.00312500
9653: 8.08925290385601e-09  1.2038e-08  1.54237361246458e-04  7.1577e-06  0.00156250
9654: 8.07377445637784e-09  1.2015e-08  1.13140610421115e-04  5.2505e-06  0.00156250
9655: 8.06548534171998e-09  1.2003e-08  1.93164908497285e-04  8.9642e-06  0.00312500
9656: 8.04585873678107e-09  1.1974e-08  1.33142338218885e-04  6.1787e-06  0.00156250
9657: 8.03229418599959e-09  1.1954e-08  1.02786411581642e-04  4.7700e-06  0.00156250
9658: 8.01994428814116e-09  1.1935e-08  1.62877522910739e-04  7.5586e-06  0.00312500
9659: 8.00369026294091e-09  1.1911e-08  1.17328650797672e-04  5.4448e-06  0.00156250
9660: 7.99750843786383e-09  1.1902e-08  2.05529384205638e-04  9.5380e-06  0.00312500
9661: 7.97642931941770e-09  1.1870e-08  1.39614914427957e-04  6.4791e-06  0.00156250
9662: 7.96239000357588e-09  1.1850e-08  1.05709043765326e-04  4.9056e-06  0.00156250
9663: 7.95147375937282e-09  1.1833e-08  1.72398923873286e-04  8.0005e-06  0.00312500
9664: 7.93430383566242e-09  1.1808e-08  1.22052840719830e-04  5.6641e-06  0.00156250
9665: 7.93053978084611e-09  1.1802e-08  2.19040442680319e-04  1.0165e-05  0.00312500
9666: 7.90775844995387e-09  1.1768e-08  1.46809390577078e-04  6.8129e-06  0.00156250
9667: 7.89315248070792e-09  1.1746e-08  1.09050075105010e-04  5.0607e-06  0.00156250
9668: 7.88387173154113e-09  1.1733e-08  1.82864461358100e-04  8.4861e-06  0.00312500
9669: 7.86562274115301e-09  1.1706e-08  1.27358236519175e-04  5.9103e-06  0.00156250
9670: 7.86463731150898e-09  1.1704e-08  2.33776350791438e-04  1.0849e-05  0.00312500
9671: 7.83986359387387e-09  1.1667e-08  1.54777034297691e-04  7.1827e-06  0.00156250
9672: 7.82458465703429e-09  1.1644e-08  1.12848766953518e-04  5.2369e-06  0.00156250
9673: 7.81717385696934e-09  1.1633e-08  1.94339010377062e-04  9.0186e-06  0.00312500
9674: 7.79765676676207e-09  1.1604e-08  1.33291845609531e-04  6.1856e-06  0.00156250
9675: 7.78432969058382e-09  1.1585e-08  1.02241608537617e-04  4.7447e-06  0.00156250
9676: 7.77276666973261e-09  1.1567e-08  1.63575492279348e-04  7.5910e-06  0.00312500
9677: 7.75669108185988e-09  1.1543e-08  1.17147298317557e-04  5.4364e-06  0.00156250
9678: 7.75142306260016e-09  1.1536e-08  2.06893288669803e-04  9.6012e-06  0.00312500
9679: 7.73041804094291e-09  1.1504e-08  1.39901963258209e-04  6.4924e-06  0.00156250
9680: 7.71660153285019e-09  1.1484e-08  1.05254792245446e-04  4.8845e-06  0.00156250
9681: 7.70649341533941e-09  1.1469e-08  1.73262580648991e-04  8.0406e-06  0.00312500
9682: 7.68947791426976e-09  1.1443e-08  1.21988937887528e-04  5.6611e-06  0.00156250
9683: 7.68666983368460e-09  1.1439e-08  2.20603446771434e-04  1.0237e-05  0.00312500
9684: 7.66392191359044e-09  1.1405e-08  1.47240882328321e-04  6.8330e-06  0.00156250
9685: 7.64952217146751e-09  1.1384e-08  1.08693262938377e-04  5.0441e-06  0.00156250
9686: 7.64107515819244e-09  1.1371e-08  1.83901443492301e-04  8.5343e-06  0.00312500
9687: 7.62295315558238e-09  1.1344e-08  1.27418615193036e-04  5.9131e-06  0.00156250
9688: 7.61027428857390e-09  1.1326e-08  9.90220675504612e-05  4.5953e-06  0.00156250
9689: 7.59818656581901e-09  1.1308e-08  1.55360329753257e-04  7.2098e-06  0.00312500
9690: 7.58309501683624e-09  1.1285e-08  1.12596519119562e-04  5.2252e-06  0.00156250
9691: 7.57654871496080e-09  1.1275e-08  1.95558068343614e-04  9.0752e-06  0.00312500
9692: 7.55712712905599e-09  1.1246e-08  1.33483652523384e-04  6.1945e-06  0.00156250
9693: 7.54402630903648e-09  1.1227e-08  1.01733418041606e-04  4.7211e-06  0.00156250
9694: 7.53323453168839e-09  1.1211e-08  1.64317261717964e-04  7.6254e-06  0.00312500
9695: 7.51732494560182e-09  1.1187e-08  1.17006268656311e-04  5.4299e-06  0.00156250
9696: 7.51295796554492e-09  1.1181e-08  2.08302429864422e-04  9.6666e-06  0.00312500
9697: 7.49201240685399e-09  1.1150e-08  1.40231602125550e-04  6.5077e-06  0.00156250
9698: 7.47840731448682e-09  1.1129e-08  1.04838105802597e-04  4.8652e-06  0.00156250
9699: 7.46909242476107e-09  1.1115e-08  1.74170117490338e-04  8.0827e-06  0.00312500
9700: 7.45221854466711e-09  1.1090e-08  1.21965926913236e-04  5.6600e-06  0.00156250
9701: 7.45035485308513e-09  1.1088e-08  2.22212004942243e-04  1.0312e-05  0.00312500
9702: 7.42762498849371e-09  1.1054e-08  1.47715192589488e-04  6.8550e-06  0.00156250
9703: 7.41341986814912e-09  1.1033e-08  1.08374909780365e-04  5.0293e-06  0.00156250
9704: 7.40579252531924e-09  1.1021e-08  1.84982482567824e-04  8.5844e-06  0.00312500
9705: 7.38778425845791e-09  1.0994e-08  1.27520371667063e-04  5.9178e-06  0.00156250
9706: 7.37533403498774e-09  1.0976e-08  9.84643457412694e-05  4.5694e-06  0.00156250
9707: 7.36398370330922e-09  1.0959e-08  1.55986152058744e-04  7.2388e-06  0.00312500
9708: 7.34906771869170e-09  1.0937e-08  1.12383281537827e-04  5.2153e-06  0.00156250
9709: 7.34337269151439e-09  1.0928e-08  1.96820748062601e-04  9.1338e-06  0.00312500
9710: 7.32403289874267e-09  1.0900e-08  1.33716865787142e-04  6.2054e-06  0.00156250
